"","Samplenumber","Object","X941.1","X948.12","X955.13","X962.15","X969.17","X976.19","X983.21","X990.23","X997.25","X1004.27","X1011.29","X1018.32","X1025.34","X1032.36","X1039.39","X1046.41","X1053.44","X1060.47","X1067.5","X1074.52","X1081.55","X1088.58","X1095.61","X1102.64","X1109.67","X1116.71","X1123.74","X1130.77","X1137.81","X1144.84","X1151.88","X1158.91","X1165.95","X1172.99","X1180.02","X1187.06","X1194.1","X1201.14","X1208.18","X1215.23","X1222.27","X1229.31","X1236.35","X1243.4","X1250.44","X1257.49","X1264.53","X1271.58","X1278.63","X1285.67","X1292.72","X1299.77","X1306.82","X1313.87","X1320.92","X1327.98","X1335.03","X1342.08","X1349.14","X1356.19","X1363.25","X1370.3","X1377.36","X1384.42","X1391.47","X1398.53","X1405.59","X1412.65","X1419.71","X1426.77","X1433.83","X1440.9","X1447.96","X1455.02","X1462.09","X1469.15","X1476.22","X1483.29","X1490.35","X1497.42","X1504.49","X1511.56","X1518.63","X1525.7","X1532.77","X1539.84","X1546.91","X1553.99","X1561.06","X1568.13","X1575.21","X1582.28","X1589.36","X1596.44","X1603.52","X1610.59","X1617.67","X1624.75","X1631.83","X1638.91","X1645.99","X1653.08","X1660.16","X1667.24","X1674.33","X1681.41","X1688.5","X1695.58","X1702.67","X1709.76","X1716.85","X1723.94","Filenumber","Session","Polluted","ENERGY","VETTEN","VERZADIGDE","ONVERZADIGDE","EIWITTEN","ZOUT","GLUCIDE"
"66",17,3,0.289226662033213,0.294270490427784,0.294249478168336,0.289662370098872,0.28589198874364,0.284478078141929,0.285787292328578,0.289173822153387,0.292981246355402,0.295209689797716,0.296753892253812,0.298385853264632,0.300429890691633,0.302881643329944,0.305291329104274,0.307510077366395,0.309743056722422,0.311890066008958,0.313453851707556,0.314559246930611,0.31498500179327,0.314931860702273,0.314508638758131,0.313579221810704,0.312395236708173,0.311212402664617,0.309515893804475,0.306722007086613,0.300480295164683,0.289018962014712,0.274370111627854,0.260782786510291,0.251109482260696,0.24338864505023,0.238371193492804,0.233118138002752,0.226604684924306,0.221873457712412,0.218517285541197,0.214883484450655,0.215639786131845,0.225030022277778,0.237721762069944,0.246724819911415,0.252885886606211,0.257116042414362,0.260077581231395,0.262492830980831,0.263599117306319,0.264035172152951,0.263743869846319,0.262453334334928,0.260152852770091,0.256893962691717,0.251967428523102,0.245862498829588,0.238286015543458,0.230078994496851,0.221811129764314,0.213653955260795,0.205597173617951,0.197683827499392,0.188407136475286,0.175325872835747,0.156626362720495,0.134772679006162,0.11564514056836,0.101275437190944,0.0913177250706543,0.0857572707371473,0.0821210355553666,0.0799059504634503,0.0785198205598655,0.0777183904247794,0.0775430030204367,0.0777992133426219,0.0787128782938789,0.0805892556073501,0.0829614067357013,0.0856644265128152,0.0888950977660757,0.092224580901821,0.0961978011953138,0.10025009178283,0.104164448179579,0.108565899994029,0.112753642659392,0.117181055105399,0.121501889758598,0.125532192088391,0.129632505050113,0.133618384734553,0.137368343533618,0.14124122985634,0.144705177819792,0.147889447766886,0.151277667865154,0.154005768308042,0.156715036599678,0.159210802878458,0.161291693652387,0.163442637308219,0.16469626140906,0.164384963072184,0.162618687688278,0.159039324936221,0.15411769373677,0.148306087454334,0.143878159123402,0.14070765112808,0.140127489132017,0.14294482529442,53.608598376837,1.19034876069313,0,390.04558017109,33.5512085983768,23.870778679535,NA,21.2597806536521,1.47260013160781,0.761395042772538
"67",17,4,0.214962428320262,0.212061941707737,0.209881470581697,0.206600579041669,0.204031819107969,0.203006484914673,0.203353815940664,0.204410213318618,0.205850052463801,0.206269827820988,0.206466100711236,0.206964986894889,0.207845442713218,0.209086633545135,0.210366519002694,0.211426198803922,0.21228077807226,0.213128003853644,0.213478261508259,0.213687808448328,0.213568585261825,0.213251561779572,0.212940060960467,0.212336788652288,0.211669087359777,0.211147445906452,0.21021207437962,0.208618936483812,0.204871034849436,0.197528287135955,0.187703018468776,0.178006444360615,0.170613834259365,0.164376324999755,0.160106585839116,0.155716731413209,0.150850872000097,0.147594235500778,0.145455271288031,0.143117605789062,0.144174073515322,0.151749769832104,0.161563048961074,0.168240323342711,0.172849682336696,0.175904226964207,0.177897533277379,0.179706806378014,0.180382978591354,0.180711984835669,0.180638668692475,0.17986861904756,0.178465179405802,0.176373304168103,0.172852918563258,0.168557897649627,0.162927366311431,0.156706573797422,0.150262206361887,0.143661538101193,0.137101886998111,0.130793101951151,0.123703003619005,0.114128849216371,0.100624620764261,0.0854416434567133,0.0731059536493499,0.064430140859368,0.0588616574822471,0.0562434883775339,0.0546117931895492,0.0538171014513464,0.0533600507889934,0.0530471538933207,0.0532095178066303,0.0533115299488366,0.0536429091525352,0.0545123749638405,0.0555536241379676,0.0566653908732444,0.0581934769136046,0.059657962182358,0.0617965412012555,0.0639963149122154,0.0659818624976192,0.0685924426745027,0.0710035796499385,0.0736385074377601,0.0762884086996749,0.0786676956376421,0.0812503372112933,0.0838186474856734,0.0862459901557344,0.0889827915500032,0.0913610620610684,0.0935298160713675,0.0961006740847694,0.0980421644087941,0.100105735618353,0.102028212460316,0.10356601189911,0.105288353780162,0.106172460056321,0.105550969258303,0.103921325415089,0.100846723944167,0.0972551337212133,0.0940612297204063,0.0933804034799598,0.0943682161900226,0.0975399733598502,0.103630176319055,38,1,0,387,31.8,22.9,NA,25.2,1.8,0
"68",18,1,0.575850868287145,0.611576115269013,0.616427450101748,0.601193435089573,0.586510149194822,0.581011656385579,0.590477669537696,0.614641333644625,0.639621050225045,0.657672499013813,0.669607493938555,0.678317371180036,0.687290322974605,0.69685095232601,0.705807041775915,0.714801562597808,0.724553171711676,0.734794653529965,0.743820584027298,0.750641847593595,0.754712517933972,0.75646344120794,0.756619626445832,0.754558051747953,0.750767689572797,0.746523226383671,0.740721089130476,0.730939393266417,0.709673469001863,0.671904342680765,0.624636255003417,0.583274646139511,0.554491839576441,0.530784152930222,0.516707707148859,0.502361436670854,0.482386924388762,0.467761023604052,0.456482146971545,0.444410947981929,0.444812177432661,0.471313009797223,0.509917823647122,0.540044607370522,0.56049132491033,0.574988640882129,0.585595593504369,0.593420632425065,0.597963884878314,0.599790286835804,0.59917006981021,0.595670226387535,0.589291493596021,0.579589581222328,0.566278254548729,0.549579965230237,0.529691733325155,0.508524501037222,0.487713799723909,0.468019922657484,0.448642150134571,0.429299696358548,0.406313638451354,0.374089146712553,0.329602236650017,0.277386769291079,0.231750373549279,0.19643245147862,0.170798920722066,0.15550446262764,0.145680996657963,0.139380458779442,0.135613875074828,0.13355425735333,0.133072752089029,0.133738738012331,0.136397907682208,0.141476099453852,0.147991223043546,0.155358038336826,0.164087609046404,0.173003043711877,0.183443659499272,0.193697042570317,0.204079692023107,0.215113938097753,0.225598653640742,0.236604976443367,0.247653310464876,0.257649966863021,0.267725046152696,0.277741612766136,0.286926989276578,0.296429610427919,0.304682883310909,0.31254730274905,0.320117789120491,0.326539981746029,0.332335697933452,0.337852345817581,0.342425317859277,0.346841424605422,0.34933262119468,0.348079194168373,0.343281504238511,0.333798765313454,0.320043486504588,0.300785812743804,0.281159890417266,0.264349618928853,0.252648185025559,0.250789848681393,122,2,0,431,42,27,NA,13,1.6,0.5
"69",18,2,0.549856701172909,0.581871764745837,0.588969506153753,0.577341434472937,0.566366081160849,0.562476253458522,0.568459845753797,0.583720443654861,0.600242133264546,0.611793249355319,0.619705764624759,0.62605251288925,0.633101140869517,0.641801472968052,0.649542559679114,0.657228811785596,0.666503597531807,0.676117836399161,0.684970878620424,0.692121553582435,0.696466665070682,0.699028629951351,0.699741685483558,0.698263475956424,0.694905968055236,0.690427414950371,0.684924181537744,0.674765250533398,0.653237220320141,0.616168377912011,0.570271347307905,0.529350044482133,0.500369005480821,0.477068675705158,0.463018937999128,0.449024524803989,0.429735560257939,0.41562568507612,0.405039037606124,0.393803608261048,0.393883356625534,0.418711578236711,0.455662841674527,0.484547357408979,0.504590615390008,0.519197871049173,0.529900270327121,0.537540760465012,0.542147052849541,0.543951567175143,0.5434970193219,0.540294005870225,0.533907032004027,0.524636822835435,0.511871764793173,0.495376684258083,0.476097846485725,0.455509510119654,0.43522294092825,0.415954650633011,0.397316715576548,0.378603532608313,0.357178319440537,0.327131468563168,0.286097899463054,0.238524292358792,0.196053007763968,0.163383163959852,0.140033663709591,0.12605768924851,0.117307083836885,0.111659176276001,0.108020843541574,0.106181919114724,0.105476239607639,0.106296038734605,0.108488654230557,0.112700148521034,0.118154198690088,0.124820990416138,0.132285067858646,0.140295356806986,0.149330739448694,0.158457449971416,0.167692800925608,0.177025416778677,0.186324806900952,0.196214823164002,0.205737434585074,0.21501746185806,0.224093485447205,0.232768408648396,0.241147783087434,0.249382937722209,0.257053456017768,0.264316657363433,0.271158398834153,0.276803945703208,0.282024721650759,0.287000056791294,0.291299514182829,0.295150552137456,0.297311816039593,0.296603183369588,0.291863942318609,0.283574706871538,0.271504031856639,0.254954715718768,0.238206228400697,0.224540531349343,0.217194184160823,0.216339320757645,122,2,0,431,42,27,NA,13,1.6,0.5
"70",18,3,0.556712298220687,0.594825001169915,0.604860797441913,0.594297623498973,0.584041334600621,0.580499624897846,0.586092875254075,0.600218938984406,0.615548708058751,0.62631744947312,0.633873048791197,0.640039161030352,0.647018937358256,0.655648303144175,0.663400806653887,0.67113826202347,0.680382081410645,0.689948887714739,0.698680063843331,0.705705705436945,0.709965969044357,0.712410532578584,0.713081835397413,0.71152704722486,0.708236828284611,0.703703040059551,0.698130707210549,0.687922027709301,0.666198701918829,0.628940857540778,0.582913656870077,0.541842597995938,0.512770267832402,0.489282133026348,0.475161073920338,0.460970027608855,0.44127447746496,0.426786556919181,0.415948565778607,0.404324406979157,0.404482220209574,0.429889420340143,0.467572484636456,0.496852203940029,0.51703064375264,0.531731696187503,0.542601853169974,0.550274487727898,0.554825499797435,0.556713581747173,0.556255891842099,0.553045655506356,0.54665974776427,0.537386362840101,0.524634276695296,0.508089829287444,0.48883676500482,0.468224306637903,0.447883176537261,0.428704193418232,0.409861658472826,0.390952526100607,0.369121712499038,0.338413368000414,0.296318767609369,0.247378214938426,0.203736401757877,0.169950819046043,0.145602606902204,0.131027437889869,0.121892707297191,0.116030760673446,0.112130460117502,0.110306355642757,0.109567173563241,0.110453539612143,0.112819874447604,0.117381440561424,0.123285461878308,0.130394705102134,0.138332920347889,0.146872229843044,0.156450843262972,0.166109757571092,0.175900186745222,0.185830018887272,0.195652657119967,0.206077441070201,0.216147138761629,0.225904389887916,0.235392268678308,0.244525546714818,0.253252491275154,0.261814794151258,0.269709550081429,0.277200385314609,0.284162870245371,0.289904189260575,0.295266981704637,0.300205173507399,0.304536445765719,0.30832303494237,0.310417163365437,0.309575749426376,0.304362312725235,0.295258207992269,0.282123340913913,0.263708980762272,0.24428344222014,0.227597071386687,0.21793614235243,0.2142441710559,122,2,0,431,42,27,NA,13,1.6,0.5
"71",19,1,0.57633845495693,0.595158909301948,0.590187382870068,0.571480159245764,0.557496453888861,0.551127167759196,0.552875625802806,0.561225243630958,0.570585101274337,0.578929541651308,0.586731132280944,0.594899765925728,0.604174472313166,0.614569659571894,0.624395204031653,0.633885708975699,0.643236008258216,0.651642954602136,0.658599495958407,0.663461689376588,0.665742621506406,0.66573550797432,0.663512778549859,0.65907061737169,0.653228987151582,0.646792717822347,0.639425631170278,0.62747881634032,0.603626236553468,0.563498188819874,0.516393462679838,0.477636405450332,0.452851705261747,0.435611973718651,0.42455690573988,0.414508771464503,0.402419124373271,0.394019221871833,0.388073382143843,0.382764234435447,0.383794593620946,0.397748357729642,0.416926809728929,0.431399992232456,0.441473908572477,0.449062224430939,0.454711337190741,0.458457657475021,0.459825175820102,0.459312012544412,0.45672963165055,0.45151998437115,0.443324282016325,0.432367589123887,0.418037727863327,0.400614207902548,0.381186516117562,0.361131375558874,0.341955407667049,0.324866181790644,0.309521060199561,0.294977691427445,0.278057700821351,0.254366150967688,0.22143144487004,0.183635776419962,0.150179362773588,0.125675918540726,0.109707201766929,0.100336740754435,0.0943274997486409,0.0905863384143289,0.0881420095325104,0.0867205508147735,0.0859387691290506,0.0860462828921701,0.0870323725167671,0.0891730688464831,0.0921367705967017,0.0958483920913552,0.100028008993409,0.104741204922265,0.109851702972929,0.115065241341689,0.120488624881964,0.126155265290194,0.131760688876416,0.137717137797607,0.143515422605081,0.149160547126751,0.154586812565564,0.159901639316719,0.165003120075592,0.170041172454152,0.175016891398746,0.179580850974237,0.184060376300214,0.187808723742529,0.191405902960545,0.194977347369864,0.19794118128545,0.200715231350853,0.202830250774747,0.203503319533134,0.202204964410511,0.199299424513423,0.195136799993082,0.190807989632221,0.189061545611334,0.189459389985611,0.194711566480671,0.202320944606303,89.4649443739267,1.60755618606735,0,271.953707160457,22.0131038602255,NA,NA,14.4433286044949,1.73924438139327,NA
"72",19,2,0.551836488464499,0.572996239164334,0.567869114378339,0.547862316228423,0.532446213258641,0.525529728477521,0.528062745930449,0.539251583137459,0.552993376179491,0.565384732154559,0.575766231890243,0.585513071931818,0.596041790490715,0.607369928392962,0.61837180851969,0.628765023159237,0.638577203397664,0.647628203636423,0.654848944519049,0.659792414989025,0.661992652561725,0.661410831042455,0.659216725134163,0.653751221607932,0.64737282939923,0.640712997633712,0.632765109414292,0.620294867587034,0.595919918512929,0.554473644317773,0.505779097670594,0.466286502450001,0.441367373631396,0.424118964830299,0.413167446878687,0.403013300969708,0.391263797462521,0.382693011495912,0.376679783815739,0.371617604422762,0.372707923430184,0.386845158040861,0.406066078607594,0.420617936488336,0.430817558777407,0.43820007203473,0.443429762290178,0.447241520873734,0.448614303996135,0.447830518576643,0.445018973291648,0.439245181788427,0.430906473357056,0.419602846039813,0.404894240586892,0.38737022718428,0.367668473169128,0.347442689357845,0.328210124824166,0.310851239468227,0.295600669565912,0.280965214210932,0.263743141549947,0.23985304302129,0.206876955529376,0.169020785330342,0.135955206582887,0.111549958776088,0.0957815652867476,0.0864409902336974,0.0803245345195567,0.0765581924987467,0.0742872171925276,0.0727759522927897,0.0721797302306758,0.0722453368314831,0.0731412164613929,0.0752458015693084,0.0780666936078725,0.0815999393825988,0.0858764113268535,0.0903500665240077,0.0954900928634344,0.100700206098934,0.105817129787611,0.111598779939257,0.117200883426766,0.122882081486053,0.128732618398242,0.134019884006595,0.139555216316852,0.145009404336839,0.149904776441222,0.155068033856477,0.159834041598188,0.164187108331412,0.168810166075703,0.172591591917533,0.176298342422499,0.17986926466413,0.182755814251557,0.185592753070673,0.187555714112426,0.188036157316539,0.187085263272143,0.184362571764286,0.180529678540447,0.176782716225698,0.174876752412763,0.175186228749778,0.179174317000809,0.18729863458857,91.3988090751489,1.62953192130851,0,269.492424813447,21.7603829049521,NA,NA,14.2785105901862,1.73704680786915,NA
"73",19,3,0.548533616091106,0.567489418764433,0.563372352031926,0.545539848743147,0.532502034004978,0.527048638706383,0.528864192286959,0.537126021816297,0.547528157424611,0.556616219496262,0.564821811218488,0.573173193174455,0.58254729051546,0.593221199701218,0.603471828080458,0.613327004846709,0.622894135900833,0.631553314518602,0.638686393490641,0.643634637043674,0.646111893612292,0.646180558513599,0.644022463759653,0.639771175645848,0.633963856954839,0.627683684180421,0.620160235575182,0.608176134530119,0.58424906497,0.544022746648521,0.497251599648313,0.458888609013987,0.434526417021405,0.417571615723462,0.406869371359142,0.396814204647372,0.384948004550644,0.376844066522343,0.371229234103313,0.365806849120204,0.367005357318108,0.381390551034104,0.401022607587299,0.415572226544918,0.425715893987741,0.433423175343526,0.438997494097918,0.442941578070774,0.444362048428022,0.443864063515359,0.441234981872362,0.436040737195833,0.427894624092057,0.416944853716862,0.402664167638305,0.38547024583765,0.365994601411112,0.346157181706932,0.327126548482254,0.31031932223432,0.295190663102005,0.280699796443786,0.263773628652539,0.240287450149619,0.207586116233382,0.170177027032054,0.137355011852965,0.113554990059446,0.0981805764494026,0.0892717511683634,0.0836027976958648,0.0800321919821523,0.0777038633640859,0.0763447024290766,0.0757478658441152,0.0759332216176643,0.0767774656429461,0.0788203848594589,0.0817200926121061,0.0852763847947099,0.0893924764551483,0.0936726197434846,0.0988049673583689,0.103815011943833,0.109152676463347,0.114770160145694,0.120166800981866,0.125998629610504,0.131831294689399,0.137251239316153,0.142642571993409,0.148081939685611,0.153223075074807,0.158318828017738,0.163137633366253,0.167716723066779,0.172289818309166,0.176211842065522,0.179855918317137,0.183456934456213,0.186377281239893,0.18920065165532,0.191402411236918,0.191980564555262,0.190769821587453,0.187616757439987,0.183361934844948,0.179200889262787,0.17732734286779,0.177344249974801,0.181772004626254,0.189056717149986,87.0492076730609,1.58010463264842,0,275.028281143377,22.3287967245432,NA,NA,14.6492152551369,1.74198953673516,NA
"74",19,4,0.47849635086017,0.488269060495017,0.482994245999821,0.468820618722337,0.459847802321041,0.456819547713086,0.457872932637446,0.462728150411054,0.470083670254176,0.477450571103928,0.484706672942043,0.492021815850623,0.500577391921467,0.510418455396944,0.519961486091258,0.529274011031501,0.538345144974599,0.547138444393126,0.55445863300863,0.55982295471002,0.563077943623802,0.564164586549153,0.563559318243597,0.560763151743907,0.556555162699298,0.552112407233896,0.546154899738426,0.53603665306287,0.514822151166685,0.477842548912327,0.434106729263946,0.398075665757937,0.374649848552697,0.357066806947669,0.346356381385941,0.335923202134926,0.323252246963788,0.314587512423885,0.308542706225134,0.302060716973311,0.303688936409471,0.321161494421622,0.345348800883755,0.36357429373742,0.376110152922574,0.385251086264668,0.391868381933979,0.396891707454713,0.399213270997672,0.399788050299338,0.398372186672549,0.394314432787637,0.387924070100406,0.378607980289383,0.366095981105421,0.350928669676547,0.333239297116896,0.315126650178281,0.297334074569414,0.28133614252343,0.2668771297447,0.252845083701149,0.236363082638868,0.213358453701668,0.181801362560218,0.145764920637691,0.115096471653356,0.0930115826236225,0.0787153128694433,0.0705432370022092,0.0653855125080232,0.0622339808922211,0.0603739997623874,0.0591708658195175,0.0589596034383824,0.0592357685661776,0.0602114884374876,0.0623910992982505,0.065457876379776,0.0688992096659431,0.0731344834547327,0.0773187303180607,0.0825986111224648,0.0877917490869851,0.0931556874810461,0.0992290356132441,0.104865213279905,0.110773237946309,0.116965248534209,0.122462075138574,0.128259195710231,0.134180277693512,0.139789805363792,0.14556384297138,0.150853312697065,0.155785707086947,0.160966807365151,0.16524465855719,0.169333740768893,0.173306745147008,0.176749411061338,0.180160496874857,0.182483587300839,0.182761020038774,0.181245971424381,0.177412855941512,0.172510678413371,0.167702746059373,0.165358978169774,0.16497210984674,0.169527043473503,0.180015985006123,36,1,0,340,29,20,NA,19,1.8,NA
"75",20,1,0.553448606219278,0.567700088896218,0.557524932512067,0.533032302510079,0.515184515847037,0.505883153469521,0.502275712744659,0.502522906560239,0.50524159739437,0.509872514421185,0.51576181289292,0.522209842386794,0.531057225660349,0.542299647786298,0.553663871905105,0.565075913002593,0.576724381150521,0.588438496156339,0.59854741339225,0.605920843182857,0.609851570116661,0.610294409165755,0.607972961500527,0.601864155837705,0.594050879440127,0.585487085427738,0.574761585235292,0.557923490579688,0.526614320646115,0.477771652804765,0.424181592554341,0.381673706763371,0.352971574079887,0.330648906512361,0.315807302709925,0.303343065878482,0.290305815376436,0.282847574652126,0.278038702922951,0.273809171595751,0.276045627848966,0.293212497504183,0.31681338653357,0.335269338386552,0.348279619326403,0.35794041321105,0.364952366172705,0.36959874686612,0.371558169208694,0.371711832496469,0.370291853103979,0.366440320385903,0.359910010043421,0.350451578778721,0.337469145071877,0.321652897368197,0.303539741048123,0.284696418759622,0.266598925032385,0.24988091592989,0.235159081295907,0.221883275774027,0.206733894337323,0.186647029877565,0.160418938517577,0.130695669605508,0.106298953969153,0.0893143665685735,0.078434010906788,0.07254956506921,0.068855880705349,0.0666059812280469,0.0652766888631402,0.0645039516022829,0.0642830643291799,0.0643215417126123,0.0648608924666984,0.0661373530049272,0.0678306380389503,0.0697658461103085,0.0722529814759091,0.0750714780763187,0.0784816745847568,0.0819480232066973,0.0853843388350663,0.089586641064405,0.0935374453578514,0.0976096964360272,0.102109688615776,0.106015413293956,0.110234686164612,0.114455071176213,0.118467157828267,0.122816602306076,0.126698286130201,0.130519725931129,0.134437709141118,0.137795000146692,0.141198470548705,0.144546676666079,0.147308533942126,0.150263842350493,0.151918004751932,0.151760683767024,0.149761557103505,0.146120771765709,0.142482312081778,0.140426599058624,0.142036559155007,0.14837455405657,0.158581228348947,0.171852584429831,87.9966072943172,1.55810008481764,0,336.422391857506,24.7446988973707,16.5351993214589,NA,27.7905004240882,1.87675996607294,0
"76",20,2,0.595984057786791,0.616742014260798,0.606895516486103,0.579471900315519,0.559160727219341,0.550331313885274,0.552008869485772,0.563893178325412,0.579839738534363,0.593555849505604,0.604374812997061,0.613199059241137,0.623600839978274,0.636391521097585,0.648707371158726,0.661116498187648,0.673990484059585,0.686651658439762,0.697804278107837,0.706079056057606,0.710407702852345,0.711313606752997,0.709234245998857,0.702859212920362,0.694911659209708,0.6857838120834,0.674674309051853,0.656829343954446,0.622647823287061,0.57004776517845,0.511722293835313,0.46500187342859,0.433515533173609,0.409166016850876,0.393166669767016,0.379533946349175,0.364768638202003,0.356124372816702,0.350287625535809,0.344928131671957,0.34708482473946,0.366333216138972,0.393122738581231,0.414213488498135,0.429031830281019,0.440165554479571,0.448272547663656,0.453614109474408,0.456122628108644,0.456689314089284,0.455473075051515,0.451522833891052,0.444460397630809,0.434356857058198,0.420510604060106,0.403245603277844,0.383829999773938,0.363616477676688,0.343782067065278,0.325562511555148,0.309231343704542,0.294383397688773,0.277883890670733,0.255689280254739,0.226435498263136,0.193685845016288,0.16619356608267,0.14717991812785,0.134844741976186,0.128227730735052,0.124079761303767,0.121678185874579,0.120412175199432,0.119667716289332,0.119375325258342,0.11970287481124,0.120521678616034,0.122164594101581,0.124216257569114,0.126822577948139,0.129686736307821,0.133416263016129,0.137433891209371,0.141528646736738,0.145958412625431,0.150820071119307,0.155384853887499,0.160395429346598,0.165625937655746,0.170524687965901,0.175380259899395,0.180245549669476,0.184964495378891,0.189888708328658,0.194589232653201,0.199160852284488,0.203589423008124,0.207406570858961,0.211294971557148,0.215273083128345,0.218501161093801,0.221762833336628,0.223684007100415,0.223656734643355,0.220946175232173,0.216015734270664,0.210225125675769,0.204850585584191,0.202472410841977,0.203870357435541,0.208940725091465,0.216343258935985,74.6017233125898,1.40234561991383,0,351.374820488272,26.7695069411202,17.7812350406893,NA,27.0117280995692,1.93906175203447,0
"77",20,3,0.647269472410484,0.659179758300864,0.644766804830955,0.61738398259356,0.597804926298129,0.589746100598565,0.592881445107662,0.606467692572989,0.623594982705931,0.637603532109163,0.648360332017024,0.657057431073727,0.667252555706591,0.679604798498097,0.691771103524014,0.70384636291627,0.716195116605253,0.728407793885032,0.739050358564005,0.746586789962808,0.75038208500615,0.750790059367534,0.74851534222751,0.742928615061108,0.735268512368805,0.727020660513643,0.716368506109934,0.699443978079051,0.667079006388991,0.615364768782198,0.557481860601417,0.510861022077951,0.479669629785905,0.455422002268228,0.440014339599102,0.426110226966195,0.410072241440467,0.399959015012414,0.393259513710955,0.385858037676523,0.387471937105865,0.408744975517521,0.438907975908621,0.462020341096657,0.478242050258708,0.490010400047409,0.498635477098332,0.504560560391978,0.507441743098964,0.50810952257307,0.506803694302293,0.502799088327165,0.495736834848793,0.485349215321422,0.471261356810484,0.453882868548479,0.433974709333907,0.413250266375171,0.393059041103129,0.374329078843809,0.357280577987209,0.341365763930001,0.323151267555509,0.298701606083442,0.26585786864267,0.228658297685701,0.197582469428994,0.175326856055555,0.160857302707797,0.152730793916194,0.147946998662757,0.1448341401295,0.143262124864749,0.14218515122165,0.142051130232512,0.142366720230479,0.143403671100817,0.145747393991059,0.148581020408556,0.151668267016701,0.155884400811992,0.159838729344147,0.165262718677623,0.170457279320558,0.175855579901123,0.181907417601223,0.187640780559284,0.19366489448318,0.20027705020155,0.205756454252049,0.211599247953277,0.217700542942754,0.223202796171708,0.229367270662509,0.234718924662995,0.239834941406615,0.245421733617505,0.249922007952363,0.254533716605763,0.258933228221459,0.262440554016868,0.266242781021311,0.268563847543437,0.268156744312135,0.264934638850112,0.258980769456795,0.251342779759113,0.243980884665049,0.240390614136351,0.241248552194014,0.244568490247097,0.253537046713082,40,1,0,390,32,21,11,25,2.1,0
"78",21,1,0.617520657412021,0.631948399921485,0.62037305231404,0.595267619547522,0.575990998402456,0.56709650665932,0.57096472105017,0.585857866922839,0.601897847083445,0.614722810717302,0.625620507715927,0.635639382008842,0.646920956455903,0.659336117601332,0.671824239066459,0.68378554507634,0.694849062201797,0.704845548401891,0.712677607872035,0.717794464300053,0.719825925354253,0.7186301786051,0.714944093233872,0.708548497036226,0.700966938182494,0.693178015258524,0.683804483421144,0.669239458265413,0.641358815923977,0.596011348778052,0.544930905155617,0.505387126324038,0.481151011374401,0.465225351271997,0.454943729921116,0.446508997079113,0.437857506488282,0.432632470693451,0.42989216515315,0.428407496519055,0.430515099416269,0.440163528672092,0.453111337856299,0.463647858569996,0.471761246894248,0.47807463119804,0.482644477923106,0.485759715470164,0.486458737296754,0.485098794426937,0.48189472938346,0.475864142203556,0.467244069978965,0.455650516771431,0.440586846221754,0.422642032137354,0.402512989885059,0.381874697076442,0.362302644719775,0.344617245945572,0.329442856718705,0.315032481949616,0.297747495767541,0.273547293225336,0.239335386341248,0.199785862740893,0.164966620167129,0.139708543134412,0.123532667421679,0.113960433919179,0.107740048363277,0.103648224070165,0.10102760995634,0.0993297564697669,0.098498456971134,0.0986409777185136,0.0998175430973876,0.102293954133944,0.105560976995294,0.109470452744715,0.114164465702202,0.118998549921506,0.124755286872235,0.130652410702591,0.13633623973532,0.142940534591461,0.149302847807722,0.155711030864956,0.16228011179673,0.168233934592136,0.174452719052215,0.180397542454467,0.185748171038477,0.191411276879622,0.196516071986793,0.201221139960634,0.206192436254058,0.210198865914942,0.214153532441978,0.218115352087523,0.221318355855519,0.224635381572992,0.227006810795818,0.228136266270746,0.228154822108607,0.22633769017711,0.22422124392333,0.223164653102812,0.22524377075681,0.231021095963435,0.237719971691035,0.248887582664023,101.565453927236,1.69262155729344,0,184.516831009861,11.7840530431826,7.8098605916355,NA,18.1475688541312,1.02512410744645,NA
